Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
188,Exit long,2025-07-02 22:00,Time Filter End,22844,4,182680,70.76,0.04,1.24,189.38,0.10,-212.62,-0.12,2380.88,4.76,44
188,Entry long,2025-07-02 18:20,Long,22835,4,182680,70.76,0.04,1.24,189.38,0.10,-212.62,-0.12,2380.88,4.76,44
189,Exit long,2025-07-03 17:40,Long Bracket,23089.75,4,184482,234.76,0.13,1.24,235.38,0.13,-30.62,-0.02,2615.64,5.23,6
189,Entry long,2025-07-03 17:10,Long,23060.25,4,184482,234.76,0.13,1.24,235.38,0.13,-30.62,-0.02,2615.64,5.23,6
190,Exit short,2025-07-04 12:50,Short Bracket,22906.25,4,183488,236.76,0.13,1.24,237.38,0.13,-102.62,-0.06,2852.4,5.70,6
190,Entry short,2025-07-04 12:20,Short,22936,4,183488,236.76,0.13,1.24,237.38,0.13,-102.62,-0.06,2852.4,5.70,6
191,Exit long,2025-07-09 15:45,Long Bracket,23084.5,4,184444,230.76,0.13,1.24,231.38,0.13,-4.62,0.00,3083.16,6.17,0
191,Entry long,2025-07-09 15:45,Long,23055.5,4,184444,230.76,0.13,1.24,231.38,0.13,-4.62,0.00,3083.16,6.17,0
192,Exit short,2025-07-10 17:40,Short Bracket,23010.25,4,183536,-547.24,-0.30,1.24,35.38,0.02,-546.62,-0.30,2535.92,5.07,13
192,Entry short,2025-07-10 16:35,Short,22942,4,183536,-547.24,-0.30,1.24,35.38,0.02,-546.62,-0.30,2535.92,5.07,13
193,Exit long,2025-07-21 21:55,Long Bracket,23331.5,4,187196,-545.24,-0.29,1.24,191.38,0.10,-544.62,-0.29,1990.68,3.98,52
193,Entry long,2025-07-21 17:35,Long,23399.5,4,187196,-545.24,-0.29,1.24,191.38,0.10,-544.62,-0.29,1990.68,3.98,52
194,Exit short,2025-07-22 19:25,Short Bracket,23236.5,4,185346,-547.24,-0.30,1.24,71.38,0.04,-546.62,-0.29,1443.44,2.89,35
194,Entry short,2025-07-22 16:30,Short,23168.25,4,185346,-547.24,-0.30,1.24,71.38,0.04,-546.62,-0.29,1443.44,2.89,35
195,Exit short,2025-07-23 17:00,Short Bracket,23218.5,4,185198,-551.24,-0.30,1.24,13.38,0.01,-550.62,-0.30,892.2,1.78,9
195,Entry short,2025-07-23 16:15,Short,23149.75,4,185198,-551.24,-0.30,1.24,13.38,0.01,-550.62,-0.30,892.2,1.78,9
196,Exit short,2025-07-28 17:15,Short Bracket,23458,4,187904,238.76,0.13,1.24,239.38,0.13,-318.62,-0.17,1130.96,2.26,36
196,Entry short,2025-07-28 14:15,Short,23488,4,187904,238.76,0.13,1.24,239.38,0.13,-318.62,-0.17,1130.96,2.26,36
197,Exit short,2025-07-28 22:00,Time Filter End,23492.25,4,187630,-309.24,-0.16,1.24,65.38,0.03,-336.62,-0.18,821.72,1.64,17
197,Entry short,2025-07-28 20:35,Short,23453.75,4,187630,-309.24,-0.16,1.24,65.38,0.03,-336.62,-0.18,821.72,1.64,17
198,Exit long,2025-07-29 15:30,Long Bracket,23629,4,188792,238.76,0.13,1.24,239.38,0.13,-212.62,-0.11,1060.48,2.12,35
198,Entry long,2025-07-29 12:35,Long,23599,4,188792,238.76,0.13,1.24,239.38,0.13,-212.62,-0.11,1060.48,2.12,35
199,Exit short,2025-07-31 16:50,Short Bracket,23572.75,4,188820,236.76,0.13,1.24,237.38,0.13,-64.62,-0.03,1297.24,2.59,0
199,Entry short,2025-07-31 16:50,Short,23602.5,4,188820,236.76,0.13,1.24,237.38,0.13,-64.62,-0.03,1297.24,2.59,0
200,Exit short,2025-07-31 19:30,Short Bracket,23423.75,4,187624,232.76,0.12,1.24,233.38,0.12,-56.62,-0.03,1530,3.06,0
200,Entry short,2025-07-31 19:30,Short,23453,4,187624,232.76,0.12,1.24,233.38,0.12,-56.62,-0.03,1530,3.06,0
201,Exit short,2025-07-31 21:50,Short Bracket,23347.25,4,187018,238.76,0.13,1.24,239.38,0.13,-302.62,-0.16,1768.76,3.54,4
201,Entry short,2025-07-31 21:30,Short,23377.25,4,187018,238.76,0.13,1.24,239.38,0.13,-302.62,-0.16,1768.76,3.54,4
202,Exit short,2025-08-01 15:30,Short Bracket,23030.75,4,184480,232.76,0.13,1.24,233.38,0.13,-284.62,-0.15,2001.52,4.00,1
202,Entry short,2025-08-01 15:25,Short,23060,4,184480,232.76,0.13,1.24,233.38,0.13,-284.62,-0.15,2001.52,4.00,1
203,Exit short,2025-08-05 18:20,Short Bracket,23203,4,185078,-547.24,-0.30,1.24,169.38,0.09,-546.62,-0.30,1454.28,2.91,8
203,Entry short,2025-08-05 17:40,Short,23134.75,4,185078,-547.24,-0.30,1.24,169.38,0.09,-546.62,-0.30,1454.28,2.91,8
204,Exit short,2025-08-06 13:30,Short Bracket,23192,4,184996,-541.24,-0.29,1.24,135.38,0.07,-540.62,-0.29,913.04,1.83,9
204,Entry short,2025-08-06 12:45,Short,23124.5,4,184996,-541.24,-0.29,1.24,135.38,0.07,-540.62,-0.29,913.04,1.83,9
205,Exit long,2025-08-07 15:55,Long Bracket,23652,4,188978,236.76,0.13,1.24,237.38,0.13,-422.62,-0.22,1149.8,2.30,36
205,Entry long,2025-08-07 12:55,Long,23622.25,4,188978,236.76,0.13,1.24,237.38,0.13,-422.62,-0.22,1149.8,2.30,36
206,Exit short,2025-08-07 18:40,Short Bracket,23446.75,4,187804,228.76,0.12,1.24,229.38,0.12,-310.62,-0.17,1378.56,2.76,6
206,Entry short,2025-08-07 18:10,Short,23475.5,4,187804,228.76,0.12,1.24,229.38,0.12,-310.62,-0.17,1378.56,2.76,6
207,Exit short,2025-08-07 20:05,Short Bracket,23383,4,187304,238.76,0.13,1.24,239.38,0.13,-38.62,-0.02,1617.32,3.23,0
207,Entry short,2025-08-07 20:05,Short,23413,4,187304,238.76,0.13,1.24,239.38,0.13,-38.62,-0.02,1617.32,3.23,0
208,Exit long,2025-08-08 18:15,Long Bracket,23706,4,189410,236.76,0.12,1.24,237.38,0.13,-514.62,-0.27,1854.08,3.71,21
208,Entry long,2025-08-08 16:30,Long,23676.25,4,189410,236.76,0.12,1.24,237.38,0.13,-514.62,-0.27,1854.08,3.71,21
209,Exit short,2025-08-11 21:50,Short Bracket,23623.25,4,189224,236.76,0.13,1.24,237.38,0.13,-54.62,-0.03,2090.84,4.18,3
209,Entry short,2025-08-11 21:35,Short,23653,4,189224,236.76,0.13,1.24,237.38,0.13,-54.62,-0.03,2090.84,4.18,3
210,Exit long,2025-08-12 20:20,Long Bracket,23932,4,191218,236.76,0.12,1.24,237.38,0.12,-6.62,0.00,2327.6,4.66,7
210,Entry long,2025-08-12 19:45,Long,23902.25,4,191218,236.76,0.12,1.24,237.38,0.12,-6.62,0.00,2327.6,4.66,7
211,Exit long,2025-08-12 22:00,Time Filter End,23933.75,4,191392,76.76,0.04,1.24,201.38,0.11,-120.62,-0.06,2404.36,4.81,6
211,Entry long,2025-08-12 21:30,Long,23924,4,191392,76.76,0.04,1.24,201.38,0.11,-120.62,-0.06,2404.36,4.81,6
212,Exit long,2025-08-13 15:30,Long Bracket,24062,4,192258,236.76,0.12,1.24,237.38,0.12,-28.62,-0.01,2641.12,5.28,2
212,Entry long,2025-08-13 15:20,Long,24032.25,4,192258,236.76,0.12,1.24,237.38,0.12,-28.62,-0.01,2641.12,5.28,2
213,Exit short,2025-08-13 18:50,Short Bracket,23894.75,4,191400,240.76,0.13,1.24,241.38,0.13,-118.62,-0.06,2881.88,5.76,10
213,Entry short,2025-08-13 18:00,Short,23925,4,191400,240.76,0.13,1.24,241.38,0.13,-118.62,-0.06,2881.88,5.76,10
214,Exit short,2025-08-15 15:40,Short Bracket,23847.5,4,191016,234.76,0.12,1.24,235.38,0.12,-402.62,-0.21,3116.64,6.23,43
214,Entry short,2025-08-15 12:05,Short,23877,4,191016,234.76,0.12,1.24,235.38,0.12,-402.62,-0.21,3116.64,6.23,43
215,Exit short,2025-08-18 16:45,Short Bracket,23731.5,4,190088,234.76,0.12,1.24,235.38,0.12,-508.62,-0.27,3351.4,6.70,53
215,Entry short,2025-08-18 12:20,Short,23761,4,190088,234.76,0.12,1.24,235.38,0.12,-508.62,-0.27,3351.4,6.70,53
216,Exit short,2025-08-19 16:55,Short Bracket,23553.25,4,188666,238.76,0.13,1.24,239.38,0.13,-134.62,-0.07,3590.16,7.18,2
216,Entry short,2025-08-19 16:45,Short,23583.25,4,188666,238.76,0.13,1.24,239.38,0.13,-134.62,-0.07,3590.16,7.18,2
217,Exit short,2025-08-19 18:40,Short Bracket,23499.75,4,188238,238.76,0.13,1.24,239.38,0.13,-82.62,-0.04,3828.92,7.66,1
217,Entry short,2025-08-19 18:35,Short,23529.75,4,188238,238.76,0.13,1.24,239.38,0.13,-82.62,-0.04,3828.92,7.66,1
218,Exit short,2025-08-25 15:30,Short Bracket,23453.5,4,187864,234.76,0.12,1.24,235.38,0.13,-284.62,-0.15,4063.68,8.13,37
218,Entry short,2025-08-25 12:25,Short,23483,4,187864,234.76,0.12,1.24,235.38,0.13,-284.62,-0.15,4063.68,8.13,37
219,Exit short,2025-08-29 15:35,Short Bracket,23600.5,4,189040,234.76,0.12,1.24,235.38,0.12,-406.62,-0.22,4298.44,8.60,18
219,Entry short,2025-08-29 14:05,Short,23630,4,189040,234.76,0.12,1.24,235.38,0.12,-406.62,-0.22,4298.44,8.60,18
220,Exit short,2025-08-29 16:05,Short Bracket,23451.25,4,187848,236.76,0.13,1.24,237.38,0.13,-76.62,-0.04,4535.2,9.07,0
220,Entry short,2025-08-29 16:05,Short,23481,4,187848,236.76,0.13,1.24,237.38,0.13,-76.62,-0.04,4535.2,9.07,0
221,Exit short,2025-08-29 19:10,Short Bracket,23418,4,187580,234.76,0.13,1.24,235.38,0.13,-352.62,-0.19,4769.96,9.54,16
221,Entry short,2025-08-29 17:50,Short,23447.5,4,187580,234.76,0.13,1.24,235.38,0.13,-352.62,-0.19,4769.96,9.54,16
222,Exit short,2025-09-02 14:00,Short Bracket,23202,4,185854,236.76,0.13,1.24,237.38,0.13,-124.62,-0.07,5006.72,10.01,4
222,Entry short,2025-09-02 13:40,Short,23231.75,4,185854,236.76,0.13,1.24,237.38,0.13,-124.62,-0.07,5006.72,10.01,4
223,Exit long,2025-09-03 15:30,Long Bracket,23379.75,4,187580,-543.24,-0.29,1.24,75.38,0.04,-542.62,-0.29,4463.48,8.93,27
223,Entry long,2025-09-03 13:15,Long,23447.5,4,187580,-543.24,-0.29,1.24,75.38,0.04,-542.62,-0.29,4463.48,8.93,27
224,Exit long,2025-09-10 15:30,Long Bracket,23943,4,192090,-547.24,-0.28,1.24,29.38,0.02,-546.62,-0.28,3916.24,7.83,9
224,Entry long,2025-09-10 14:45,Long,24011.25,4,192090,-547.24,-0.28,1.24,29.38,0.02,-546.62,-0.28,3916.24,7.83,9
225,Exit short,2025-09-10 21:10,Short Bracket,23814.5,4,190758,240.76,0.13,1.24,241.38,0.13,-184.62,-0.10,4157,8.31,3
225,Entry short,2025-09-10 20:55,Short,23844.75,4,190758,240.76,0.13,1.24,241.38,0.13,-184.62,-0.10,4157,8.31,3
226,Exit long,2025-09-15 21:55,Long Bracket,24296,4,194130,236.76,0.12,1.24,237.38,0.12,-206.62,-0.11,4393.76,8.79,58
226,Entry long,2025-09-15 17:05,Long,24266.25,4,194130,236.76,0.12,1.24,237.38,0.12,-206.62,-0.11,4393.76,8.79,58
227,Exit short,2025-09-16 22:00,Time Filter End,24524.75,4,196130,-69.24,-0.04,1.24,137.38,0.07,-360.62,-0.18,4324.52,8.65,59
227,Entry short,2025-09-16 17:05,Short,24516.25,4,196130,-69.24,-0.04,1.24,137.38,0.07,-360.62,-0.18,4324.52,8.65,59
228,Exit short,2025-09-17 20:00,Short Bracket,24469,4,195206,-547.24,-0.28,1.24,207.38,0.11,-546.62,-0.28,3777.28,7.55,23
228,Entry short,2025-09-17 18:05,Short,24400.75,4,195206,-547.24,-0.28,1.24,207.38,0.11,-546.62,-0.28,3777.28,7.55,23
229,Exit long,2025-09-18 14:25,Long Bracket,24757.5,4,197828,230.76,0.12,1.24,231.38,0.12,-284.62,-0.14,4008.04,8.02,26
229,Entry long,2025-09-18 12:15,Long,24728.5,4,197828,230.76,0.12,1.24,231.38,0.12,-284.62,-0.14,4008.04,8.02,26
230,Exit long,2025-09-22 18:10,Long Bracket,24945.5,4,199330,232.76,0.12,1.24,233.38,0.12,-150.62,-0.08,4240.8,8.48,16
230,Entry long,2025-09-22 16:50,Long,24916.25,4,199330,232.76,0.12,1.24,233.38,0.12,-150.62,-0.08,4240.8,8.48,16
231,Exit long,2025-09-22 21:15,Long Bracket,25026,4,199974,232.76,0.12,1.24,233.38,0.12,-110.62,-0.06,4473.56,8.95,17
231,Entry long,2025-09-22 19:50,Long,24996.75,4,199974,232.76,0.12,1.24,233.38,0.12,-110.62,-0.06,4473.56,8.95,17
232,Exit short,2025-09-23 19:00,Short Bracket,24913,4,199544,238.76,0.12,1.24,239.38,0.12,-216.62,-0.11,4712.32,9.42,23
232,Entry short,2025-09-23 17:05,Short,24943,4,199544,238.76,0.12,1.24,239.38,0.12,-216.62,-0.11,4712.32,9.42,23
233,Exit short,2025-09-23 19:35,Short Bracket,24838.5,4,198946,236.76,0.12,1.24,237.38,0.12,-90.62,-0.05,4949.08,9.90,1
233,Entry short,2025-09-23 19:30,Short,24868.25,4,198946,236.76,0.12,1.24,237.38,0.12,-90.62,-0.05,4949.08,9.90,1
234,Exit long,2025-09-24 15:30,Long Bracket,24835.5,4,199226,-543.24,-0.27,1.24,75.38,0.04,-542.62,-0.27,4405.84,8.81,41
234,Entry long,2025-09-24 12:05,Long,24903.25,4,199226,-543.24,-0.27,1.24,75.38,0.04,-542.62,-0.27,4405.84,8.81,41
235,Exit short,2025-09-24 17:40,Short Bracket,24760.5,4,198318,232.76,0.12,1.24,233.38,0.12,-160.62,-0.08,4638.6,9.28,6
235,Entry short,2025-09-24 17:10,Short,24789.75,4,198318,232.76,0.12,1.24,233.38,0.12,-160.62,-0.08,4638.6,9.28,6
236,Exit short,2025-09-25 13:00,Short Bracket,24669.25,4,197596,240.76,0.12,1.24,241.38,0.12,-80.62,-0.04,4879.36,9.76,7
236,Entry short,2025-09-25 12:25,Short,24699.5,4,197596,240.76,0.12,1.24,241.38,0.12,-80.62,-0.04,4879.36,9.76,7
237,Exit short,2025-09-25 14:45,Short Bracket,24557.75,4,196704,240.76,0.12,1.24,241.38,0.12,-32.62,-0.02,5120.12,10.24,1
237,Entry short,2025-09-25 14:40,Short,24588,4,196704,240.76,0.12,1.24,241.38,0.12,-32.62,-0.02,5120.12,10.24,1
238,Exit short,2025-09-29 19:00,Short Bracket,24812.5,4,198738,236.76,0.12,1.24,237.38,0.12,-30.62,-0.02,5356.88,10.71,2
238,Entry short,2025-09-29 18:50,Short,24842.25,4,198738,236.76,0.12,1.24,237.38,0.12,-30.62,-0.02,5356.88,10.71,2
239,Exit long,2025-10-01 19:25,Long Bracket,24985.25,4,199644,236.76,0.12,1.24,237.38,0.12,-28.62,-0.01,5593.64,11.19,5
239,Entry long,2025-10-01 19:00,Long,24955.5,4,199644,236.76,0.12,1.24,237.38,0.12,-28.62,-0.01,5593.64,11.19,5
240,Exit long,2025-10-02 15:35,Long Bracket,25106.25,4,201398,-549.24,-0.27,1.24,41.38,0.02,-548.62,-0.27,5044.4,10.09,5
240,Entry long,2025-10-02 15:10,Long,25174.75,4,201398,-549.24,-0.27,1.24,41.38,0.02,-548.62,-0.27,5044.4,10.09,5
241,Exit short,2025-10-03 14:45,Short Bracket,25106.75,4,201094,238.76,0.12,1.24,239.38,0.12,-80.62,-0.04,5283.16,10.57,3
241,Entry short,2025-10-03 14:30,Short,25136.75,4,201094,238.76,0.12,1.24,239.38,0.12,-80.62,-0.04,5283.16,10.57,3
242,Exit short,2025-10-07 17:45,Short Bracket,24997.75,4,200218,234.76,0.12,1.24,235.38,0.12,-324.62,-0.16,5517.92,11.04,1
242,Entry short,2025-10-07 17:40,Short,25027.25,4,200218,234.76,0.12,1.24,235.38,0.12,-324.62,-0.16,5517.92,11.04,1
243,Exit long,2025-10-08 17:25,Long Bracket,25234.5,4,201642,232.76,0.12,1.24,233.38,0.12,-38.62,-0.02,5750.68,11.50,3
243,Entry long,2025-10-08 17:10,Long,25205.25,4,201642,232.76,0.12,1.24,233.38,0.12,-38.62,-0.02,5750.68,11.50,3
244,Exit long,2025-10-08 21:15,Long Bracket,25298.75,4,202150,238.76,0.12,1.24,239.38,0.12,-62.62,-0.03,5989.44,11.98,20
244,Entry long,2025-10-08 19:35,Long,25268.75,4,202150,238.76,0.12,1.24,239.38,0.12,-62.62,-0.03,5989.44,11.98,20
245,Exit short,2025-10-09 19:15,Short Bracket,25180,4,201678,236.76,0.12,1.24,237.38,0.12,-520.62,-0.26,6226.2,12.45,20
245,Entry short,2025-10-09 17:35,Short,25209.75,4,201678,236.76,0.12,1.24,237.38,0.12,-520.62,-0.26,6226.2,12.45,20
246,Exit short,2025-10-10 18:40,Short Bracket,24750.75,4,198236,228.76,0.12,1.24,229.38,0.12,-96.62,-0.05,6454.96,12.91,0
246,Entry short,2025-10-10 18:40,Short,24779.5,4,198236,228.76,0.12,1.24,229.38,0.12,-96.62,-0.05,6454.96,12.91,0
247,Exit short,2025-10-10 20:45,Short Bracket,24621,4,197204,234.76,0.12,1.24,235.38,0.12,-98.62,-0.05,6689.72,13.38,1
247,Entry short,2025-10-10 20:40,Short,24650.5,4,197204,234.76,0.12,1.24,235.38,0.12,-98.62,-0.05,6689.72,13.38,1
248,Exit long,2025-10-20 16:40,Long Bracket,25301.25,4,202164,244.76,0.12,1.24,245.38,0.12,-44.62,-0.02,6934.48,13.87,1
248,Entry long,2025-10-20 16:35,Long,25270.5,4,202164,244.76,0.12,1.24,245.38,0.12,-44.62,-0.02,6934.48,13.87,1
249,Exit long,2025-10-20 19:15,Long Bracket,25345,4,202518,240.76,0.12,1.24,241.38,0.12,-26.62,-0.01,7175.24,14.35,3
249,Entry long,2025-10-20 19:00,Long,25314.75,4,202518,240.76,0.12,1.24,241.38,0.12,-26.62,-0.01,7175.24,14.35,3
250,Exit short,2025-10-22 18:40,Short Bracket,24969.5,4,199992,234.76,0.12,1.24,235.38,0.12,-180.62,-0.09,7410,14.82,1
250,Entry short,2025-10-22 18:35,Short,24999,4,199992,234.76,0.12,1.24,235.38,0.12,-180.62,-0.09,7410,14.82,1
251,Exit short,2025-10-23 14:00,Short Bracket,24958.5,4,199906,236.76,0.12,1.24,237.38,0.12,-24.62,-0.01,7646.76,15.29,3
251,Entry short,2025-10-23 13:45,Short,24988.25,4,199906,236.76,0.12,1.24,237.38,0.12,-24.62,-0.01,7646.76,15.29,3
252,Exit long,2025-10-23 17:40,Long Bracket,25119.5,4,201498,-543.24,-0.27,1.24,177.38,0.09,-542.62,-0.27,7103.52,14.21,12
252,Entry long,2025-10-23 16:40,Long,25187.25,4,201498,-543.24,-0.27,1.24,177.38,0.09,-542.62,-0.27,7103.52,14.21,12
253,Exit long,2025-10-24 15:35,Long Bracket,25506.25,4,203808,240.76,0.12,1.24,241.38,0.12,-368.62,-0.18,7344.28,14.69,4
253,Entry long,2025-10-24 15:15,Long,25476,4,203808,240.76,0.12,1.24,241.38,0.12,-368.62,-0.18,7344.28,14.69,4
254,Exit long,2025-10-28 17:30,Long Bracket,26100.5,4,208564,238.76,0.11,1.24,239.38,0.11,-516.62,-0.25,7583.04,15.17,35
254,Entry long,2025-10-28 14:35,Long,26070.5,4,208564,238.76,0.11,1.24,239.38,0.11,-516.62,-0.25,7583.04,15.17,35
255,Exit long,2025-10-28 19:15,Long Bracket,26165.5,4,209088,234.76,0.11,1.24,235.38,0.11,-86.62,-0.04,7817.8,15.64,10
255,Entry long,2025-10-28 18:25,Long,26136,4,209088,234.76,0.11,1.24,235.38,0.11,-86.62,-0.04,7817.8,15.64,10
256,Exit long,2025-10-28 21:00,Time Filter End,26159.75,4,209652,-375.24,-0.18,1.24,203.38,0.10,-388.62,-0.19,7442.56,14.89,8
256,Entry long,2025-10-28 20:20,Long,26206.5,4,209652,-375.24,-0.18,1.24,203.38,0.10,-388.62,-0.19,7442.56,14.89,8
257,Exit short,2025-10-30 14:35,Short Bracket,26013.25,4,208346,238.76,0.11,1.24,239.38,0.11,-8.62,0.00,7681.32,15.36,0
257,Entry short,2025-10-30 14:35,Short,26043.25,4,208346,238.76,0.11,1.24,239.38,0.11,-8.62,0.00,7681.32,15.36,0
258,Exit short,2025-10-31 16:45,Short Bracket,26090.5,4,208958,232.76,0.11,1.24,233.38,0.11,-304.62,-0.15,7914.08,15.83,0
258,Entry short,2025-10-31 16:45,Short,26119.75,4,208958,232.76,0.11,1.24,233.38,0.11,-304.62,-0.15,7914.08,15.83,0
259,Exit short,2025-10-31 18:50,Short Bracket,25977.5,4,207280,-541.24,-0.26,1.24,177.38,0.09,-540.62,-0.26,7372.84,14.75,4
259,Entry short,2025-10-31 18:30,Short,25910,4,207280,-541.24,-0.26,1.24,177.38,0.09,-540.62,-0.26,7372.84,14.75,4
260,Exit long,2025-11-03 15:00,Long Bracket,26194.75,4,209314,242.76,0.12,1.24,243.38,0.12,-246.62,-0.12,7615.6,15.23,34
260,Entry long,2025-11-03 12:10,Long,26164.25,4,209314,242.76,0.12,1.24,243.38,0.12,-246.62,-0.12,7615.6,15.23,34
261,Exit long,2025-11-05 21:45,Long Bracket,25800.25,4,206944,-543.24,-0.26,1.24,83.38,0.04,-542.62,-0.26,7072.36,14.14,16
261,Entry long,2025-11-05 20:25,Long,25868,4,206944,-543.24,-0.26,1.24,83.38,0.04,-542.62,-0.26,7072.36,14.14,16
262,Exit short,2025-11-06 15:50,Short Bracket,25577.25,4,204852,232.76,0.11,1.24,233.38,0.11,-532.62,-0.26,7305.12,14.61,1
262,Entry short,2025-11-06 15:45,Short,25606.5,4,204852,232.76,0.11,1.24,233.38,0.11,-532.62,-0.26,7305.12,14.61,1
263,Exit short,2025-11-06 17:45,Short Bracket,25228,4,202062,236.76,0.12,1.24,237.38,0.12,-10.62,-0.01,7541.88,15.08,0
263,Entry short,2025-11-06 17:45,Short,25257.75,4,202062,236.76,0.12,1.24,237.38,0.12,-10.62,-0.01,7541.88,15.08,0
264,Exit short,2025-11-07 12:30,Short Bracket,25094.25,4,200992,236.76,0.12,1.24,237.38,0.12,-280.62,-0.14,7778.64,15.56,3
264,Entry short,2025-11-07 12:15,Short,25124,4,200992,236.76,0.12,1.24,237.38,0.12,-280.62,-0.14,7778.64,15.56,3
265,Exit short,2025-11-07 18:05,Short Bracket,24716,4,197964,234.76,0.12,1.24,235.38,0.12,-102.62,-0.05,8013.4,16.03,1
265,Entry short,2025-11-07 18:00,Short,24745.5,4,197964,234.76,0.12,1.24,235.38,0.12,-102.62,-0.05,8013.4,16.03,1
266,Exit short,2025-11-12 16:35,Short Bracket,25569.75,4,204798,238.76,0.12,1.24,239.38,0.12,-228.62,-0.11,8252.16,16.50,2
266,Entry short,2025-11-12 16:25,Short,25599.75,4,204798,238.76,0.12,1.24,239.38,0.12,-228.62,-0.11,8252.16,16.50,2
267,Exit short,2025-11-13 16:40,Short Bracket,25287.75,4,202538,234.76,0.12,1.24,235.38,0.12,-192.62,-0.10,8486.92,16.97,1
267,Entry short,2025-11-13 16:35,Short,25317.25,4,202538,234.76,0.12,1.24,235.38,0.12,-192.62,-0.10,8486.92,16.97,1
268,Exit short,2025-11-13 18:55,Short Bracket,25141.5,4,201374,240.76,0.12,1.24,241.38,0.12,-48.62,-0.02,8727.68,17.46,1
268,Entry short,2025-11-13 18:50,Short,25171.75,4,201374,240.76,0.12,1.24,241.38,0.12,-48.62,-0.02,8727.68,17.46,1
269,Exit short,2025-11-14 13:35,Short Bracket,24721.75,4,198016,240.76,0.12,1.24,241.38,0.12,-252.62,-0.13,8968.44,17.94,4
269,Entry short,2025-11-14 13:15,Short,24752,4,198016,240.76,0.12,1.24,241.38,0.12,-252.62,-0.13,8968.44,17.94,4
270,Exit short,2025-11-14 15:35,Short Bracket,24711.5,4,197144,-549.24,-0.28,1.24,1.38,0.00,-548.62,-0.28,8419.2,16.84,0
270,Entry short,2025-11-14 15:35,Short,24643,4,197144,-549.24,-0.28,1.24,1.38,0.00,-548.62,-0.28,8419.2,16.84,0
271,Exit long,2025-11-14 18:10,Long Bracket,25277.75,4,201984,236.76,0.12,1.24,237.38,0.12,-142.62,-0.07,8655.96,17.31,1
271,Entry long,2025-11-14 18:05,Long,25248,4,201984,236.76,0.12,1.24,237.38,0.12,-142.62,-0.07,8655.96,17.31,1
272,Exit short,2025-11-17 13:45,Short Bracket,25120.25,4,201202,238.76,0.12,1.24,239.38,0.12,-66.62,-0.03,8894.72,17.79,2
272,Entry short,2025-11-17 13:35,Short,25150.25,4,201202,238.76,0.12,1.24,239.38,0.12,-66.62,-0.03,8894.72,17.79,2
273,Exit short,2025-11-17 15:25,Short Bracket,25003.25,4,200258,230.76,0.12,1.24,231.38,0.12,-162.62,-0.08,9125.48,18.25,1
273,Entry short,2025-11-17 15:20,Short,25032.25,4,200258,230.76,0.12,1.24,231.38,0.12,-162.62,-0.08,9125.48,18.25,1
274,Exit short,2025-11-20 17:55,Short Bracket,24620.75,4,197198,230.76,0.12,1.24,231.38,0.12,-82.62,-0.04,9356.24,18.71,0
274,Entry short,2025-11-20 17:55,Short,24649.75,4,197198,230.76,0.12,1.24,231.38,0.12,-82.62,-0.04,9356.24,18.71,0
275,Exit short,2025-11-20 19:40,Short Bracket,24343.75,4,194986,234.76,0.12,1.24,235.38,0.12,-92.62,-0.05,9591,19.18,0
275,Entry short,2025-11-20 19:40,Short,24373.25,4,194986,234.76,0.12,1.24,235.38,0.12,-92.62,-0.05,9591,19.18,0
276,Exit short,2025-11-20 21:35,Short Bracket,24240.25,4,194156,232.76,0.12,1.24,233.38,0.12,-338.62,-0.17,9823.76,19.65,2
276,Entry short,2025-11-20 21:25,Short,24269.5,4,194156,232.76,0.12,1.24,233.38,0.12,-338.62,-0.17,9823.76,19.65,2
277,Exit long,2025-11-24 18:35,Long Bracket,24904.75,4,199000,236.76,0.12,1.24,237.38,0.12,-370.62,-0.19,10060.52,20.12,9
277,Entry long,2025-11-24 17:50,Long,24875,4,199000,236.76,0.12,1.24,237.38,0.12,-370.62,-0.19,10060.52,20.12,9
278,Exit long,2025-11-24 21:50,Long Bracket,24972.25,4,199540,236.76,0.12,1.24,237.38,0.12,-394.62,-0.20,10297.28,20.59,21
278,Entry long,2025-11-24 20:05,Long,24942.5,4,199540,236.76,0.12,1.24,237.38,0.12,-394.62,-0.20,10297.28,20.59,21
279,Exit long,2025-11-28 17:05,Long Bracket,25426.25,4,203172,236.76,0.12,1.24,237.38,0.12,-536.62,-0.26,10534.04,21.07,18
279,Entry long,2025-11-28 15:35,Long,25396.5,4,203172,236.76,0.12,1.24,237.38,0.12,-536.62,-0.26,10534.04,21.07,18
280,Exit long,2025-12-02 15:05,Long Bracket,25522.75,4,203944,236.76,0.12,1.24,237.38,0.12,-282.62,-0.14,10770.8,21.54,33
280,Entry long,2025-12-02 12:20,Long,25493,4,203944,236.76,0.12,1.24,237.38,0.12,-282.62,-0.14,10770.8,21.54,33
